transecto,tempo,Henrique,Elildo,ambiente,Obs,S1,S2,B,grupo_max,total,Latitude,Longitude,Altitude,Data,Compriment,Azimute_Gr,Velocidade_km_h,id_view,FID_2,setor,aero,dens.observ
tb2cessna,t22,0,0,,,0,0,0,0,0,1.48195115849,-50.3877921402,129,28/nov/2017 11:54:09,1560,2.6603136425,187.16,tb2cessnat22,3,Piratuba_Noroeste,cessna,0
tb2cessna,t23,0,0,,,0,0,0,0,0,1.49566043168,-50.3877465427,139,28/nov/2017 11:54:39,1516,0.19178528814,181.91,tb2cessnat23,3,Piratuba_Noroeste,cessna,0
tb2cessna,t24,1,2,,,0,0,1,0,0,1.50924640708,-50.3880944755,145,28/nov/2017 11:55:09,1503,358.523629087,180.33,tb2cessnat24,3,Piratuba_Noroeste,cessna,0
tb2cessna,t24,1,0,,,1,0,0,0,0,1.5226770658,-50.3884318471,159,28/nov/2017 11:55:39,1486,358.551884986,178.28,tb2cessnat24,3,Piratuba_Noroeste,cessna,0
tb2cessna,t24,1,0,,,1,0,0,0,0,1.5226770658,-50.3884318471,159,28/nov/2017 11:55:39,1486,358.551884986,178.28,tb2cessnat24,3,Piratuba_Noroeste,cessna,0
tb2cessna,t25,1,0,,,1,0,0,0,0,1.53616346419,-50.3880979121,144,28/nov/2017 11:56:09,1492,1.4274394256,179.02,tb2cessnat25,3,Piratuba_Noroeste,cessna,0
tb2cessna,t26,0,0,,,0,0,0,0,0,1.54993208125,-50.3881387319,137,28/nov/2017 11:56:39,1522,359.829054091,182.7,tb2cessnat26,3,Piratuba_Noroeste,cessna,0
tb2cessna,t27,0,0,,,0,0,0,0,0,1.56371469609,-50.3880591039,143,28/nov/2017 11:57:09,1524,0.333123734146,182.89,tb2cessnat27,3,Piratuba_Noroeste,cessna,0
tb2cessna,t28,0,3,,,0,1,0,0,0,1.57769344747,-50.3883303422,120,28/nov/2017 11:57:39,1546,358.881333886,185.54,tb2cessnat28,3,Piratuba_Noroeste,cessna,0
tb2cessna,t3,0,0,,,0,0,0,0,0,1.2093260698,-50.3870594781,104,28/nov/2017 11:44:39,1531,1.76358823374,183.77,tb2cessnat3,4,Piratuba_ Araguari,cessna,0
tb2cessna,t4,0,0,,,0,0,0,0,0,1.22330507264,-50.3871881403,135,28/nov/2017 11:45:09,1546,359.469235521,185.53,tb2cessnat4,4,Piratuba_ Araguari,cessna,0
tb2cessna,t5,0,0,,,0,0,0,0,0,1.23699548654,-50.3875019588,126,28/nov/2017 11:45:39,1514,358.678332993,181.71,tb2cessnat5,4,Piratuba_ Araguari,cessna,0
tb2cessna,t6,0,0,,,0,0,0,0,0,1.25117138028,-50.3871406149,133,28/nov/2017 11:46:09,1568,1.46963599007,188.16,tb2cessnat6,4,Piratuba_ Araguari,cessna,0
tb2cessna,t7,0,0,,,0,0,0,0,0,1.265273178,-50.3875800781,134,28/nov/2017 11:46:39,1560,358.203455001,187.21,tb2cessnat7,4,Piratuba_ Araguari,cessna,0
tb2cessna,t8,0,0,,,0,0,0,0,0,1.27955208533,-50.3874233365,137,28/nov/2017 11:47:09,1579,0.632996941371,189.48,tb2cessnat8,4,Piratuba_ Araguari,cessna,0
tb2cessna,t9,0,0,,,0,0,0,0,0,1.29380978644,-50.387933962,151,28/nov/2017 11:47:39,1578,357.935606004,189.32,tb2cessnat9,4,Piratuba_ Araguari,cessna,0
tb4cessna,t1,0,0,,,0,0,0,0,0,1.58175858669,-50.3500931058,129,28/nov/2017 11:26:39,,0,,tb4cessnat1,3,Piratuba_Noroeste,cessna,
tb4cessna,t10,0,0,,,0,0,0,0,0,1.45455004647,-50.3503647633,120,28/nov/2017 11:31:09,1466,179.77071222,175.95,tb4cessnat10,2,Piratuba_central,cessna,0
tb4cessna,t11,0,0,,,0,0,0,0,0,1.44089374691,-50.3498486895,117,28/nov/2017 11:31:39,1511,177.821939074,181.34,tb4cessnat11,2,Piratuba_central,cessna,0
tb4cessna,t12,0,0,,,0,0,0,0,0,1.42728790641,-50.3496916965,134,28/nov/2017 11:32:09,1505,179.334667606,180.56,tb4cessnat12,4,Piratuba_ Araguari,cessna,0
tb4cessna,t13,0,0,,,0,0,0,0,0,1.41366127878,-50.3496157564,140,28/nov/2017 11:32:39,1507,179.678646052,180.82,tb4cessnat13,4,Piratuba_ Araguari,cessna,0
tb4cessna,t14,0,0,,,0,0,0,0,0,1.39993742108,-50.3494542371,156,28/nov/2017 11:33:09,1518,179.321365128,182.13,tb4cessnat14,4,Piratuba_ Araguari,cessna,0
tb4cessna,t15,0,0,,,0,1,0,0,0,1.38645244762,-50.3492221422,165,28/nov/2017 11:33:39,1491,179.007608763,178.96,tb4cessnat15,4,Piratuba_ Araguari,cessna,0
tb4cessna,t16,0,0,,,0,0,1,0,0,1.37248886749,-50.3498454206,150,28/nov/2017 11:34:09,1546,182.572212099,185.48,tb4cessnat16,4,Piratuba_ Araguari,cessna,0
tb4cessna,t17,0,0,,,1,0,0,0,0,1.3583351858,-50.3493503015,156,28/nov/2017 11:34:39,1566,177.983599173,187.92,tb4cessnat17,4,Piratuba_ Araguari,cessna,0
tb4cessna,t18,0,0,,,0,1,0,0,0,1.34397589602,-50.3491827473,155,28/nov/2017 11:35:09,1588,179.327145537,190.55,tb4cessnat18,4,Piratuba_ Araguari,cessna,0
tb4cessna,t19,0,10,,,0,1,0,0,0,1.32957545109,-50.3493415006,163,28/nov/2017 11:35:39,1592,180.6356969,191.09,tb4cessnat19,4,Piratuba_ Araguari,cessna,0
tb4cessna,t2,0,0,,,0,0,0,0,0,1.56721883453,-50.3501903359,142,28/nov/2017 11:27:09,1608,180.385577888,192.94,tb4cessnat2,3,Piratuba_Noroeste,cessna,0
tb4cessna,t20,0,0,,,0,0,0,0,0,1.31485749967,-50.3493021056,147,28/nov/2017 11:36:09,1628,179.845646706,195.3,tb4cessnat20,4,Piratuba_ Araguari,cessna,0
tb4cessna,t21,0,0,,,0,0,0,0,0,1.2999904342,-50.3499116376,144,28/nov/2017 11:36:39,1645,182.362932785,197.44,tb4cessnat21,4,Piratuba_ Araguari,cessna,0
tb4cessna,t22,0,0,,,0,0,0,0,0,1.2850549724,-50.349982297,139,28/nov/2017 11:37:09,1652,180.272820683,198.18,tb4cessnat22,4,Piratuba_ Araguari,cessna,0
tb4cessna,t23,0,0,,,0,0,0,0,0,1.27028580755,-50.3494261578,125,28/nov/2017 11:37:39,1634,177.829542099,196.12,tb4cessnat23,4,Piratuba_ Araguari,cessna,0
tb4cessna,t24,0,0,,,0,0,0,0,0,1.2556421198,-50.3499273118,119,28/nov/2017 11:38:09,1620,181.972800124,194.42,tb4cessnat24,4,Piratuba_ Araguari,cessna,0
tb4cessna,t25,0,0,,,0,0,0,0,0,1.24158424325,-50.3496538103,110,28/nov/2017 11:38:39,1555,178.878185967,186.57,tb4cessnat25,4,Piratuba_ Araguari,cessna,0
tb4cessna,t26,0,0,,,0,0,1,0,0,1.22749124654,-50.3489303682,113,28/nov/2017 11:39:09,1560,177.042306848,187.25,tb4cessnat26,4,Piratuba_ Araguari,cessna,0
tb4cessna,t26,0,0,,,1,0,0,0,0,1.21327470057,-50.3492592741,134,28/nov/2017 11:39:39,1573,181.333951704,188.71,tb4cessnat26,4,Piratuba_ Araguari,cessna,0
tb4cessna,t27,0,0,,,0,0,0,0,0,1.19850218296,-50.3495194484,136,28/nov/2017 11:40:09,1634,181.015565128,196.05,tb4cessnat27,4,Piratuba_ Araguari,cessna,0
tb4cessna,t28,0,0,,,0,0,0,0,0,1.18375791237,-50.3496881761,152,28/nov/2017 11:40:39,1631,180.659917584,195.66,tb4cessnat28,4,Piratuba_ Araguari,cessna,0
tb4cessna,t29,0,0,,,0,0,0,0,0,1.16904742084,-50.34998741,145,28/nov/2017 11:41:09,1627,181.17292732,195.24,tb4cessnat29,0,,cessna,0
tb4cessna,t3,0,0,,,0,0,0,0,0,1.55256341211,-50.3500756714,134,28/nov/2017 11:27:39,1621,179.548872255,194.47,tb4cessnat3,3,Piratuba_Noroeste,cessna,0
tb4cessna,t4,0,0,,,0,0,0,0,0,1.5376856178,-50.3502715565,132,28/nov/2017 11:28:09,1645,180.759134252,197.43,tb4cessnat4,3,Piratuba_Noroeste,cessna,0
tb4cessna,t5,0,0,,,1,0,0,0,0,1.52317059226,-50.3500298224,132,28/nov/2017 11:28:39,1605,179.039795781,192.63,tb4cessnat5,3,Piratuba_Noroeste,cessna,0
tb4cessna,t6,0,0,,,0,0,0,0,0,1.50903576985,-50.3501447383,132,28/nov/2017 11:29:09,1563,180.468777869,187.56,tb4cessnat6,3,Piratuba_Noroeste,cessna,0
tb4cessna,t7,0,0,,,0,0,0,0,0,1.49525717832,-50.3502357658,128,28/nov/2017 11:29:39,1524,180.380935169,182.83,tb4cessnat7,2,Piratuba_central,cessna,0
tb4cessna,t8,0,0,,,0,0,0,0,0,1.48111715913,-50.3505470697,136,28/nov/2017 11:30:09,1564,181.269276206,187.67,tb4cessnat8,2,Piratuba_central,cessna,0
tb4cessna,t9,0,0,,,0,0,0,0,0,1.46780896001,-50.3504174855,141,28/nov/2017 11:30:39,1472,179.438545947,176.6,tb4cessnat9,2,Piratuba_central,cessna,0
tb6cessna,t1,0,0,,,0,0,0,0,0,1.28993927501,-50.3148937225,149,28/nov/2017 11:13:09,,0,,tb6cessnat1,4,Piratuba_ Araguari,cessna,
tb6cessna,t10,0,0,,,0,0,0,0,0,1.43193525262,-50.3150601033,137,28/nov/2017 11:18:09,1580,358.45948827,189.62,tb6cessnat10,4,Piratuba_ Araguari,cessna,0
tb6cessna,t11,0,0,,,0,0,0,0,0,1.4463451691,-50.3149229754,139,28/nov/2017 11:18:39,1593,0.548719922734,191.21,tb6cessnat11,4,Piratuba_ Araguari,cessna,0
tb6cessna,t12,0,0,,,0,0,0,0,0,1.46087226458,-50.3149990831,152,28/nov/2017 11:19:09,1606,359.69790581,192.77,tb6cessnat12,2,Piratuba_central,cessna,0
tb6cessna,t13,0,0,,,0,0,0,0,0,1.47516969591,-50.3152919468,152,28/nov/2017 11:19:39,1581,358.819027196,189.75,tb6cessnat13,2,Piratuba_central,cessna,0
tb6cessna,t14,0,0,,,0,0,0,0,0,1.4897329174,-50.3146278486,138,28/nov/2017 11:20:09,1612,2.62761185757,193.45,tb6cessnat14,2,Piratuba_central,cessna,0
tb6cessna,t15,0,0,,,0,0,0,0,0,1.50465790182,-50.315046357,155,28/nov/2017 11:20:39,1651,358.383547049,198.13,tb6cessnat15,2,Piratuba_central,cessna,0
tb6cessna,t16,0,0,,,0,0,0,0,0,1.51954290457,-50.3152576648,152,28/nov/2017 11:21:09,1646,359.181493751,197.53,tb6cessnat16,2,Piratuba_central,cessna,0
tb6cessna,t17,0,0,,,0,0,0,0,0,1.53403127566,-50.3151046112,169,28/nov/2017 11:21:39,1602,0.609101265798,192.27,tb6cessnat17,2,Piratuba_central,cessna,0
tb6cessna,t18,0,0,,,0,0,0,0,0,1.54871695675,-50.3149571735,134,28/nov/2017 11:22:09,1624,0.578866724875,194.92,tb6cessnat18,2,Piratuba_central,cessna,0
tb6cessna,t19,0,0,,,0,0,0,0,0,1.56285337172,-50.3147362266,116,28/nov/2017 11:22:39,1563,0.901133167202,187.61,tb6cessnat19,2,Piratuba_central,cessna,0
tb6cessna,t2,6,4,,,0,0,1,0,0,1.30510783754,-50.3150487039,144,28/nov/2017 11:13:39,1677,359.410823521,201.28,tb6cessnat2,4,Piratuba_ Araguari,cessna,0
tb6cessna,t2,4,0,,,1,0,0,0,0,1.31980122998,-50.315173259,149,28/nov/2017 11:14:09,1625,359.511176776,194.97,tb6cessnat2,4,Piratuba_ Araguari,cessna,0
tb6cessna,t20,0,0,,,0,0,0,0,0,1.57670740038,-50.3147408366,109,28/nov/2017 11:23:09,1532,359.980813209,183.83,tb6cessnat20,2,Piratuba_central,cessna,0
tb6cessna,t3,0,5,,,0,1,0,0,0,1.33399841376,-50.3152512945,143,28/nov/2017 11:14:39,1570,359.68303876,188.39,tb6cessnat3,4,Piratuba_ Araguari,cessna,0
tb6cessna,t4,0,1,,,0,1,0,0,0,1.34816600941,-50.315237632,136,28/nov/2017 11:15:09,1567,0.0556098697393,187.99,tb6cessnat4,4,Piratuba_ Araguari,cessna,0
tb6cessna,t5,0,0,,,0,0,0,0,0,1.36219379492,-50.3149272501,135,28/nov/2017 11:15:39,1552,1.27570669379,186.18,tb6cessnat5,4,Piratuba_ Araguari,cessna,0
tb6cessna,t6,0,0,,,0,0,0,0,0,1.37587071396,-50.3149166889,126,28/nov/2017 11:16:09,1512,0.0445284608933,181.48,tb6cessnat6,4,Piratuba_ Araguari,cessna,0
tb6cessna,t7,0,0,,,0,0,0,0,0,1.38959440403,-50.3147882782,121,28/nov/2017 11:16:39,1518,0.539545388304,182.11,tb6cessnat7,4,Piratuba_ Araguari,cessna,0
tb6cessna,t8,0,0,,,0,0,0,0,0,1.40354658477,-50.3150017653,119,28/nov/2017 11:17:09,1543,359.117727242,185.15,tb6cessnat8,4,Piratuba_ Araguari,cessna,0
tb6cessna,t9,0,0,,,0,0,0,0,0,1.4176506456,-50.3146783914,125,28/nov/2017 11:17:39,1560,1.32186975616,187.2,tb6cessnat9,4,Piratuba_ Araguari,cessna,0
tc1,t1,0,0,m,,0,0,0,0,0,1.20062523521,-50.2972046379,93,27/nov/2017 07:56:25,,0,,tc1t1,4,Piratuba_ Araguari,eurocopter,
tc1,t10,11,0,cm,,1,0,0,11,11,1.33119232021,-50.2988470718,98,27/nov/2017 08:01:25,1460,0.382875966085,175.22,tc1t10,4,Piratuba_ Araguari,eurocopter,25.6266890317771
tc1,t11,0,0,cm,,0,0,0,0,0,1.34446145967,-50.2992813382,97,27/nov/2017 08:01:55,1468,358.113420677,176.16,tc1t11,4,Piratuba_ Araguari,eurocopter,0
tc1,t12,4,5,cm,,0,0,1,5,5,1.35756824166,-50.2997323684,105,27/nov/2017 08:02:25,1450,358.016408619,174.02,tc1t12,4,Piratuba_ Araguari,eurocopter,10.9469074986316
tc1,t13,0,0,m,,0,0,0,0,0,1.37071793899,-50.2998337056,110,27/nov/2017 08:02:55,1454,359.555616131,174.49,tc1t13,4,Piratuba_ Araguari,eurocopter,0
tc1,t14,0,0,m,,0,0,0,0,0,1.38383301906,-50.2997489646,107,27/nov/2017 08:03:25,1450,0.37258735838,174.03,tc1t14,4,Piratuba_ Araguari,eurocopter,0
tc1,t15,0,0,m,,0,0,0,0,0,1.39726158231,-50.2998361364,107,27/nov/2017 08:03:55,1485,359.625674739,178.19,tc1t15,4,Piratuba_ Araguari,eurocopter,0
tc1,t16,0,0,m,,0,0,0,0,0,1.41075602733,-50.2998703346,94,27/nov/2017 08:04:25,1492,359.853865358,179.07,tc1t16,4,Piratuba_ Araguari,eurocopter,0
tc1,t17,0,0,c,,0,0,0,0,0,1.42427930608,-50.2998486254,91,27/nov/2017 08:04:55,1495,0.0925686224771,179.44,tc1t17,4,Piratuba_ Araguari,eurocopter,0
tc1,t18,0,0,c,,0,0,0,0,0,1.43740234897,-50.2997529879,98,27/nov/2017 08:05:25,1451,0.420230147279,174.14,tc1t18,4,Piratuba_ Araguari,eurocopter,0
tc1,t19,0,0,c,,0,0,0,0,0,1.45038122311,-50.2994798217,107,27/nov/2017 08:05:55,1435,1.21345529889,172.26,tc1t19,4,Piratuba_ Araguari,eurocopter,0
tc1,t2,0,0,m,,0,0,0,0,0,1.21411724947,-50.2971721999,82,27/nov/2017 07:56:55,1492,0.138649054496,179.03,tc1t2,4,Piratuba_ Araguari,eurocopter,0
tc1,t20,0,0,c,,0,0,0,0,0,1.46402369253,-50.2992929053,100,27/nov/2017 08:06:25,1509,0.789992687494,181.04,tc1t20,2,Piratuba_central,eurocopter,0
tc1,t20,0,0,c,,0,0,0,0,0,1.46402369253,-50.2992929053,100,27/nov/2017 08:06:25,1509,0.789992687494,181.04,tc1t20,2,Piratuba_central,eurocopter,0
tc1,t21,0,0,c,,0,0,0,0,0,1.47729425691,-50.2994151972,112,27/nov/2017 08:06:55,1468,359.468639154,176.1,tc1t21,2,Piratuba_central,eurocopter,0
tc1,t22,0,0,c,,0,0,0,0,0,1.49071225896,-50.2995363995,104,27/nov/2017 08:07:25,1484,359.479162904,178.05,tc1t22,2,Piratuba_central,eurocopter,0
tc1,t23,0,0,c,,0,0,0,0,0,1.50440342724,-50.2995771356,90,27/nov/2017 08:07:55,1514,359.828436402,181.68,tc1t23,2,Piratuba_central,eurocopter,0
tc1,t24,0,0,c,,0,0,0,0,0,1.51798286475,-50.2996757906,90,27/nov/2017 08:08:25,1502,359.581095645,180.19,tc1t24,2,Piratuba_central,eurocopter,0
tc1,t25,0,0,c,,0,0,0,0,0,1.53134747408,-50.2998255752,89,27/nov/2017 08:08:55,1478,359.353787926,177.35,tc1t25,2,Piratuba_central,eurocopter,0
tc1,t26,0,0,c,,0,0,0,0,0,1.54431939125,-50.2993723657,101,27/nov/2017 08:09:25,1435,2.01370503505,172.24,tc1t26,2,Piratuba_central,eurocopter,0
tc1,t27,0,0,c,,0,0,0,0,0,1.55732441694,-50.2993375808,112,27/nov/2017 08:09:55,1438,0.154225310391,172.57,tc1t27,2,Piratuba_central,eurocopter,0
tc1,t28,0,0,ac,,0,0,0,0,0,1.57069598325,-50.2992188931,111,27/nov/2017 08:10:25,1479,0.51178368454,177.43,tc1t28,2,Piratuba_central,eurocopter,0
tc1,t29,0,0,c,,0,0,0,0,0,1.58408498392,-50.2994033787,110,27/nov/2017 08:10:55,1481,359.205565253,177.68,tc1t29,2,Piratuba_central,eurocopter,0
tc1,t3,0,0,m,,0,0,0,0,0,1.22723350301,-50.2976924647,82,27/nov/2017 07:57:25,1451,357.713754845,174.18,tc1t3,4,Piratuba_ Araguari,eurocopter,0
tc1,t30,0,0,c,,0,0,0,0,0,1.59746065736,-50.2993473038,108,27/nov/2017 08:11:25,1479,0.241723689888,177.48,tc1t30,2,Piratuba_central,eurocopter,0
tc1,t31,0,0,c,,0,0,0,0,0,1.61094781011,-50.2992930729,104,27/nov/2017 08:11:55,1491,0.231840905578,178.96,tc1t31,2,Piratuba_central,eurocopter,0
tc1,t32,0,0,c,,0,0,0,0,0,1.62468759343,-50.2992873732,96,27/nov/2017 08:12:25,1519,0.0239185283091,182.32,tc1t32,2,Piratuba_central,eurocopter,0
tc1,t33,0,0,c,,0,0,0,0,0,1.63801037706,-50.2994122636,99,27/nov/2017 08:12:55,1473,359.459518359,176.79,tc1t33,2,Piratuba_central,eurocopter,0
tc1,t34,0,0,c,,0,0,0,0,0,1.65113132447,-50.2991873771,107,27/nov/2017 08:13:25,1451,0.988125390729,174.13,tc1t34,2,Piratuba_central,eurocopter,0
tc1,t35,0,0,c,,0,0,0,0,0,1.66435972787,-50.2988490835,115,27/nov/2017 08:13:55,1463,1.47415985869,175.59,tc1t35,2,Piratuba_central,eurocopter,0
tc1,t36,0,0,cm,,0,0,0,0,0,1.67725587264,-50.2985375281,129,27/nov/2017 08:14:25,1426,1.39264663276,171.18,tc1t36,2,Piratuba_central,eurocopter,0
tc1,t37,0,0,c,,0,0,0,0,0,1.69049357995,-50.2974247467,111,27/nov/2017 08:14:55,1469,4.83517950658,176.29,tc1t37,2,Piratuba_central,eurocopter,0
tc1,t38,0,0,c,,0,0,0,0,0,1.70376548544,-50.2962646075,114,27/nov/2017 08:15:25,1473,5.02696202871,176.79,tc1t38,2,Piratuba_central,eurocopter,0
tc1,t4,0,0,m,,0,0,0,0,0,1.2403350044,-50.2981978096,81,27/nov/2017 07:57:55,1450,357.776764623,173.97,tc1t4,4,Piratuba_ Araguari,eurocopter,0
tc1,t5,0,0,a,,0,0,0,0,0,1.25366223045,-50.2986179106,79,27/nov/2017 07:58:25,1474,358.182800173,176.93,tc1t5,0,Piratuba_ Araguari,eurocopter,0
tc1,t6,0,0,c,,0,0,1,39,40,1.26697361469,-50.2985292301,73,27/nov/2017 07:58:55,1472,0.384176445624,176.63,tc1t6,0,Piratuba_ Araguari,eurocopter,120.979749851102
tc1,t6,0,1,c,,0,1,0,1,40,1.27968041226,-50.2980923653,84,27/nov/2017 07:59:25,1406,1.98183579614,168.71,tc1t6,0,Piratuba_ Araguari,eurocopter,2.82237124342388
tc1,t7,0,0,ac,,0,0,0,0,0,1.29195964895,-50.2983418945,107,27/nov/2017 07:59:55,1358,358.828297321,162.99,tc1t7,0,Piratuba_ Araguari,eurocopter,0
tc1,t8,0,0,a,,0,0,0,0,0,1.30451993085,-50.2985304035,114,27/nov/2017 08:00:25,1389,359.134583122,166.68,tc1t8,4,Piratuba_ Araguari,eurocopter,0
tc1,t9,0,5,ac,,0,1,0,5,5,1.31798755378,-50.2989347465,104,27/nov/2017 08:00:55,1490,358.269186904,178.79,tc1t9,4,Piratuba_ Araguari,eurocopter,10.755463775598
tc2cessna,t1,0,0,,,0,0,0,0,0,1.40612678602,-50.276168827,147,28/nov/2017 11:06:09,1671,181.512651366,200.53,tc2cessnat1,4,Piratuba_ Araguari,cessna,0
tc2cessna,t2,0,0,,,0,0,0,0,0,1.39106500894,-50.2765534725,139,28/nov/2017 11:06:39,1666,181.47230867,199.92,tc2cessnat2,4,Piratuba_ Araguari,cessna,0
tc2cessna,t3,0,0,,,0,0,0,0,0,1.37612275779,-50.2770050056,131,28/nov/2017 11:07:09,1653,181.742017448,198.36,tc2cessnat3,4,Piratuba_ Araguari,cessna,0
tc2cessna,t4,0,0,,,0,0,0,0,0,1.36081757024,-50.2773857117,140,28/nov/2017 11:07:39,1693,181.434088597,203.15,tc2cessnat4,4,Piratuba_ Araguari,cessna,0
tc2cessna,t5,0,0,,,0,0,0,0,0,1.34547164664,-50.2773614042,141,28/nov/2017 11:08:09,1697,179.908659035,203.63,tc2cessnat5,4,Piratuba_ Araguari,cessna,0
tc2cessna,t6,6,6,,,0,0,1,0,0,1.33052788675,-50.2771538682,143,28/nov/2017 11:08:39,1653,179.199196139,198.31,tc2cessnat6,4,Piratuba_ Araguari,cessna,0
tc2cessna,t7,0,0,,,0,0,0,0,0,1.31530735642,-50.2773687802,137,28/nov/2017 11:09:09,1683,180.814189283,201.98,tc2cessnat7,0,,cessna,0
tc2,t1,0,0,m,,0,0,0,0,0,1.70124119148,-50.2801582776,115,27/nov/2017 08:16:25,,0,,tc2t1,2,Piratuba_central,eurocopter,
tc2,t10,0,0,c,,0,0,0,0,0,1.57613156363,-50.2780493908,95,27/nov/2017 08:20:55,1565,180.269697979,187.85,tc2t10,2,Piratuba_central,eurocopter,0
tc2,t11,0,0,c,,0,0,0,0,0,1.56233645976,-50.2781518176,101,27/nov/2017 08:21:25,1525,180.428111471,183.05,tc2t11,2,Piratuba_central,eurocopter,0
tc2,t12,0,0,c,,0,0,0,0,0,1.5487629734,-50.2781411726,107,27/nov/2017 08:21:55,1501,179.954779666,180.11,tc2t12,2,Piratuba_central,eurocopter,0
tc2,t13,0,0,c,,0,0,0,0,0,1.5356116835,-50.2779868618,123,27/nov/2017 08:22:25,1454,179.323466164,174.53,tc2t13,2,Piratuba_central,eurocopter,0
tc2,t14,0,0,c,,0,0,0,0,0,1.52212545276,-50.2779577766,119,27/nov/2017 08:22:55,1491,179.875644431,178.95,tc2t14,2,Piratuba_central,eurocopter,0
tc2,t15,0,0,c,,0,0,0,0,0,1.50810521096,-50.277895499,110,27/nov/2017 08:23:25,1460,179.743870089,186.04,tc2t15,2,Piratuba_central,eurocopter,0
tc2,t16,0,0,c,,0,0,0,0,0,1.49413081817,-50.2779478021,107,27/nov/2017 08:23:55,1545,180.215815327,185.43,tc2t16,2,Piratuba_central,eurocopter,0
tc2,t17,0,0,c,,0,0,0,0,0,1.48030243814,-50.2780519892,112,27/nov/2017 08:24:25,1529,180.434437146,183.49,tc2t17,2,Piratuba_central,eurocopter,0
tc2,t18,0,0,c,,0,0,0,0,0,1.46624338813,-50.2780680824,100,27/nov/2017 08:24:55,1555,180.066005981,186.56,tc2t18,4,Piratuba_ Araguari,eurocopter,0
tc2,t19,0,0,c,,0,0,0,0,0,1.45215625875,-50.278097,93,27/nov/2017 08:25:25,1558,180.118368722,186.92,tc2t19,4,Piratuba_ Araguari,eurocopter,0
tc2,t2,0,0,m,,0,0,0,0,0,1.68663756922,-50.279893158,87,27/nov/2017 08:16:55,1615,178.953397113,193.84,tc2t2,2,Piratuba_central,eurocopter,0
tc2,t20,0,0,c,,0,0,0,0,0,1.43848294392,-50.2781721018,97,27/nov/2017 08:25:55,1512,180.316718484,181.43,tc2t20,4,Piratuba_ Araguari,eurocopter,0
tc2,t20,0,0,c,,0,0,0,0,0,1.42523526214,-50.2781493869,114,27/nov/2017 08:26:25,1465,179.901127582,175.8,tc2t20,4,Piratuba_ Araguari,eurocopter,0
tc2,t21,0,0,c,,0,0,0,0,0,1.41142498702,-50.2784949727,113,27/nov/2017 08:26:55,1528,181.442673379,183.31,tc2t21,4,Piratuba_ Araguari,eurocopter,0
tc2,t22,0,0,cm,,0,0,0,0,0,1.39768361114,-50.279173404,121,27/nov/2017 08:27:25,1521,182.84464015,182.56,tc2t22,4,Piratuba_ Araguari,eurocopter,0
tc2,t23,0,0,m,,0,0,0,0,0,1.38373545371,-50.2793412935,115,27/nov/2017 08:27:55,1542,180.694059755,185.09,tc2t23,4,Piratuba_ Araguari,eurocopter,0
tc2,t24,0,0,m,,0,0,0,0,0,1.3697006274,-50.2789350227,107,27/nov/2017 08:28:25,1553,178.331217499,186.31,tc2t24,4,Piratuba_ Araguari,eurocopter,0
tc2,t25,0,0,m,,0,0,0,0,0,1.35578591377,-50.278632855,116,27/nov/2017 08:28:55,1539,178.747951964,184.68,tc2t25,4,Piratuba_ Araguari,eurocopter,0
tc2,t26,0,0,m,,0,0,0,0,0,1.34125303477,-50.2788507845,91,27/nov/2017 08:29:25,1607,180.864670172,192.88,tc2t26,4,Piratuba_ Araguari,eurocopter,0
tc2,t3,0,0,m,,0,0,0,0,0,1.67303415947,-50.2789475955,99,27/nov/2017 08:17:25,1508,175.998823203,180.95,tc2t3,2,Piratuba_central,eurocopter,0
tc2,t4,0,0,c,,0,0,0,0,0,1.65933209471,-50.2785405703,107,27/nov/2017 08:17:55,1516,178.287773885,181.9,tc2t4,2,Piratuba_central,eurocopter,0
tc2,t5,0,0,c,,0,0,0,0,0,1.64538117126,-50.2786103077,98,27/nov/2017 08:18:25,1543,180.288215651,185.12,tc2t5,2,Piratuba_central,eurocopter,0
tc2,t6,0,0,c,,0,0,0,0,0,1.63147618063,-50.2785421629,99,27/nov/2017 08:18:55,1538,179.717433786,184.51,tc2t6,2,Piratuba_central,eurocopter,0
tc2,t7,0,0,c,,0,0,0,0,0,1.61773111671,-50.2785448451,98,27/nov/2017 08:19:25,1520,180.011251492,182.38,tc2t7,2,Piratuba_central,eurocopter,0
tc2,t8,0,0,c,,0,0,0,0,0,1.60423767753,-50.278280396,114,27/nov/2017 08:19:55,1492,178.87012545,179.09,tc2t8,2,Piratuba_central,eurocopter,0
tc2,t9,0,0,c,,0,0,0,0,0,1.59028826281,-50.2779831737,103,27/nov/2017 08:20:25,1543,178.77163055,185.14,tc2t9,2,Piratuba_central,eurocopter,0
tc3,t1,0,0,a,,0,0,0,0,0,1.30586204119,-50.2650009468,116,27/nov/2017 08:31:25,,0,,tc3t1,0,Piratuba_ Araguari,eurocopter,
tc3,t10,0,0,c,,0,0,0,0,0,1.42177898437,-50.26235478,96,27/nov/2017 08:35:55,1529,359.852451595,183.43,tc3t10,4,Piratuba_ Araguari,eurocopter,0
tc3,t11,0,0,c,,0,0,0,0,0,1.43503605388,-50.2626043931,100,27/nov/2017 08:36:25,1466,358.914400744,175.94,tc3t11,4,Piratuba_ Araguari,eurocopter,0
